duration,board,cpu,ram,gpu
0.09789609909057617,6324.5,919.0,1574.0,2107.0
0.09855842590332031,6114.25,880.5,1478.0,2087.75
0.09720683097839355,5980.25,842.75,1420.25,2050.0
0.0970923900604248,5874.75,843.0,1363.0,2069.75
0.09799814224243164,5807.5,843.0,1319.5,2050.5
0.09965062141418457,5721.25,843.0,1290.75,2031.25
0.10061264038085938,5635.25,843.0,1262.25,2012.25
0.10171675682067871,5625.75,843.0,1238.0,1974.0
0.10137152671813965,5567.75,843.0,1218.5,1954.75
0.1022481918334961,5548.75,843.0,1213.75,1954.75
0.09996581077575684,5510.5,843.0,1199.5,1973.75
0.1029350757598877,5472.0,823.75,1194.75,1954.75
0.10524392127990723,5424.25,766.0,1180.5,1935.5
0.10275387763977051,5405.25,766.0,1175.75,1935.5
0.10318994522094727,5386.0,766.0,1171.0,1916.25
0.1044919490814209,5395.75,804.5,1166.25,1897.25
0.10413384437561035,5376.25,843.0,1161.5,1897.25
0.1060028076171875,5366.75,843.0,1161.5,1935.5
0.10656332969665527,5597.0,766.0,1190.0,2070.0
0.10547947883605957,5347.5,804.5,1161.5,1935.5
0.10421895980834961,5318.75,766.0,1161.5,1916.25
0.10939383506774902,5328.25,804.5,1156.5,1897.0
0.10666966438293457,5520.0,766.0,1190.0,2070.0
0.10486769676208496,5299.75,766.0,1147.0,1858.75
0.10744595527648926,5351.2,827.6,1167.2,1916.2
0.10678243637084961,5351.4,843.0,1163.2,1901.0
0.10922455787658691,5336.0,843.0,1159.4,1901.0
0.10984921455383301,5313.0,827.6,1159.4,1901.0
0.11298131942749023,5305.6,827.6,1159.4,1885.8
0.1125040054321289,5297.8,766.0,1159.4,1885.8
0.10864615440368652,5305.4,766.0,1159.4,1901.0
0.11042189598083496,5282.4,766.0,1159.4,1885.8
0.11333608627319336,5282.2,781.4,1159.4,1855.0
0.11069869995117188,5282.4,827.6,1163.4,1885.8
0.11612462997436523,5244.0,781.4,1155.6,1855.0
0.11353707313537598,5244.0,796.8,1159.4,1809.0
0.11617588996887207,5228.8,827.6,1155.6,1793.6
0.11458182334899902,5190.2,796.8,1151.8,1793.6
0.11568140983581543,5205.6,827.6,1155.6,1793.6
0.11380314826965332,5221.0,812.2,1159.4,1809.0
0.11484074592590332,5190.6,796.8,1151.6,1778.2
0.11378216743469238,5167.6,843.0,1151.8,1778.2
0.11573386192321777,5190.6,843.0,1151.6,1778.2
0.11624479293823242,5190.6,843.0,1151.6,1778.2
0.11547327041625977,5198.0,843.0,1147.8,1778.2
0.11574196815490723,5213.2,843.0,1143.8,1778.2
0.11864209175109863,5213.2,843.0,1143.8,1763.0
0.11576175689697266,5213.2,843.0,1143.8,1778.2
0.11876869201660156,5205.6,843.0,1140.0,1778.2
0.11879539489746094,5175.0,843.0,1136.2,1763.0
0.11909961700439453,5145.0,843.0,1140.0,1747.8
0.12228655815124512,5129.4,843.0,1136.2,1717.0
0.12047076225280762,5137.2,843.0,1136.2,1701.8
0.11978864669799805,5121.8,843.0,1136.2,1701.8
0.11867952346801758,5121.8,843.0,1136.2,1701.8
0.12158393859863281,5106.2,843.0,1132.4,1671.0
0.12156176567077637,5121.2,843.0,1128.4,1686.4
0.12306332588195801,5091.0,843.0,1124.4,1671.0
0.1217048168182373,5098.6,843.0,1120.6,1671.0
0.12326216697692871,5121.6,843.0,1128.4,1671.0
0.12307572364807129,5122.0,843.0,1132.4,1671.0
0.1226799488067627,5122.0,843.0,1132.4,1671.0
0.12290143966674805,5091.0,843.0,1132.4,1671.0
0.12399768829345703,5106.8,843.0,1132.4,1671.0
0.12446117401123047,5076.2,843.0,1128.4,1671.0
0.12235164642333984,5045.6,843.0,1128.4,1671.0
0.12620949745178223,5022.4,843.0,1124.4,1655.6
0.12700605392456055,5038.2,843.0,1124.4,1655.6
0.13200950622558594,5328.0,843.0,1152.0,1840.0
0.1266496181488037,5183.0,796.8,1116.8,1594.2
0.1271507740020752,5144.8,796.8,1116.8,1594.2
0.12344145774841309,5328.0,766.0,1152.0,1763.0
0.12709975242614746,5124.166666666667,778.8333333333334,1119.5,1686.3333333333333
0.12923169136047363,5098.833333333333,791.6666666666666,1119.5,1673.6666666666667
0.12885212898254395,5105.0,843.0,1119.5,1648.1666666666667
0.12942194938659668,5118.166666666667,843.0,1129.0,1648.0
0.12820029258728027,5073.833333333333,843.0,1122.6666666666667,1622.5
0.12975001335144043,5067.5,843.0,1119.5,1635.3333333333333
0.12861990928649902,5067.833333333333,843.0,1119.5,1648.0
0.13094067573547363,5048.166666666667,830.1666666666666,1119.5,1635.3333333333333
0.13209986686706543,5009.833333333333,830.1666666666666,1122.6666666666667,1596.8333333333333
0.1329946517944336,5003.833333333333,843.0,1119.5,1596.8333333333333
0.1326007843017578,4978.333333333333,843.0,1119.5,1596.8333333333333
0.13283801078796387,4997.333333333333,843.0,1113.0,1596.8333333333333
0.1353743076324463,4991.166666666667,843.0,1109.8333333333333,1596.8333333333333
0.1345653533935547,4978.333333333333,843.0,1109.8333333333333,1596.8333333333333
0.13860583305358887,4998.166666666667,843.0,1109.8333333333333,1584.0
0.13564586639404297,4947.0,830.1666666666666,1106.6666666666667,1558.5
0.13568973541259766,4966.166666666667,830.1666666666666,1106.6666666666667,1545.6666666666667
0.1365039348602295,4966.166666666667,817.3333333333334,1106.6666666666667,1545.6666666666667
0.13668227195739746,4915.166666666667,804.5,1106.6666666666667,1533.0
0.13616704940795898,4915.0,843.0,1106.6666666666667,1533.1666666666667
0.13664960861206055,4927.833333333333,843.0,1106.6666666666667,1533.1666666666667
0.1365673542022705,4947.0,843.0,1109.8333333333333,1533.1666666666667
0.1385936737060547,4953.333333333333,830.1666666666666,1109.8333333333333,1520.5
0.13861465454101562,4972.0,843.0,1106.6666666666667,1533.1666666666667
0.14091992378234863,4985.0,843.0,1103.5,1520.1666666666667
0.14345049858093262,4978.833333333333,843.0,1106.6666666666667,1533.0
0.1386091709136963,4908.833333333333,843.0,1097.1666666666667,1507.5

