duration,board,cpu,ram,gpu
0.052548885345458984,4372.0,1226.0,960.0,306.0
0.048371076583862305,4333.0,1150.0,960.0,306.0
0.048519134521484375,4333.0,1150.0,979.0,383.0
0.04834747314453125,4333.0,1073.0,979.0,383.0
0.05360674858093262,4410.0,1073.0,998.0,460.0
0.055142879486083984,4506.0,1150.0,1017.0,460.0
0.05249214172363281,4582.5,1226.0,1026.5,460.0
0.04923272132873535,4563.0,1150.0,1036.0,460.0
0.050205230712890625,4602.0,1150.0,1036.0,460.0
0.04986262321472168,4544.0,1111.5,1036.0,498.0
0.051520347595214844,4506.0,1073.0,1036.0,536.0
0.05227041244506836,4487.0,1073.0,1017.0,536.0
0.05405449867248535,4525.0,996.0,1036.0,536.0
0.0508270263671875,4467.5,996.0,1026.5,536.0
0.05284833908081055,4448.5,996.0,1026.5,536.0
0.05887317657470703,4506.0,1034.5,1036.0,536.0
0.05723404884338379,4582.5,1073.0,1046.0,536.0
0.05510210990905762,4640.0,1150.0,1056.0,536.0
0.053618431091308594,4602.0,1073.0,1036.0,536.0
0.05821418762207031,4602.0,1073.0,1036.0,536.0
0.056056976318359375,4563.0,1073.0,1036.0,536.0
0.056891441345214844,4525.0,1073.0,1036.0,536.0
0.05971026420593262,4487.0,1073.0,1017.0,536.0
0.056343793869018555,4429.0,996.0,1017.0,536.0
0.05728507041931152,4410.0,996.0,1017.0,536.0
0.06100916862487793,4467.5,1073.0,1017.0,536.0
0.06337213516235352,4563.0,1150.0,1046.0,536.0
0.06035017967224121,4640.0,1226.0,1056.0,536.0
0.05810213088989258,4602.0,1150.0,1046.0,536.0
0.05808448791503906,4563.0,1150.0,1036.0,536.0
0.058217763900756836,4544.0,1150.0,1036.0,536.0
0.0581052303314209,4506.0,1111.5,1026.5,536.0
0.05892825126647949,4448.0,1073.0,1017.0,536.0
0.06030011177062988,4410.0,1073.0,1017.0,536.0
0.061395883560180664,4448.0,1073.0,1017.0,536.0
0.06446313858032227,4525.0,1150.0,1026.5,498.0
0.06784915924072266,4582.5,1150.0,1036.0,498.0
0.06112933158874512,4640.0,1150.0,1056.0,536.0
0.061113834381103516,4525.0,1150.0,1036.0,536.0
0.06661391258239746,4467.5,1073.0,1036.0,498.0
0.06729292869567871,4487.0,1073.0,1056.0,536.0
0.06588411331176758,4429.0,1073.0,1026.5,460.0
0.06778287887573242,4391.0,996.0,1017.0,460.0
0.06716203689575195,4410.0,996.0,1036.0,536.0
0.0716695785522461,4473.666666666667,1073.0,1042.6666666666667,485.3333333333333
0.07225990295410156,4550.666666666667,1150.0,1042.6666666666667,485.3333333333333
0.06926321983337402,4525.0,1150.0,1036.0,460.0
0.07041501998901367,4525.0,1073.0,1056.0,460.0
0.06910157203674316,4429.0,1073.0,1017.0,460.0
0.06908178329467773,4448.0,996.0,1036.0,460.0
0.0695333480834961,4333.0,996.0,1007.5,460.0
0.07108688354492188,4333.0,996.0,1017.0,460.0
0.08114290237426758,4371.666666666667,1021.6666666666666,1017.0,460.0
0.07693195343017578,4499.666666666667,1124.3333333333333,1036.0,460.0
0.07295608520507812,4537.666666666667,1150.0,1036.0,460.0
0.07054829597473145,4474.0,1124.3333333333333,1029.6666666666667,460.0
0.07897210121154785,4410.0,1073.0,1017.0,460.0
0.08126497268676758,4384.666666666667,996.0,1017.0,460.0
0.07760381698608398,4384.666666666667,996.0,1017.0,460.0
0.07735872268676758,4359.0,996.0,1017.0,460.0
0.08292412757873535,4384.666666666667,1047.3333333333333,1017.0,460.0
0.08290767669677734,4499.666666666667,1150.0,1023.3333333333334,434.3333333333333
0.08132243156433105,4474.0,1150.0,1036.0,434.3333333333333
0.0796053409576416,4435.333333333333,1073.0,1023.3333333333334,434.3333333333333
0.07905793190002441,4435.333333333333,1073.0,1017.0,434.3333333333333
0.0805511474609375,4372.0,1047.3333333333333,1017.0,434.3333333333333
0.08394217491149902,4346.0,996.0,1010.6666666666666,434.3333333333333
0.08743834495544434,4307.666666666667,996.0,1004.3333333333334,408.6666666666667
0.08695387840270996,4410.0,996.0,1017.0,460.0
0.08925795555114746,4487.0,1150.0,1036.0,383.0
0.08485960960388184,4487.0,1073.0,1036.0,460.0
0.08025074005126953,4359.0,996.0,1017.0,434.3333333333333
0.08369183540344238,4295.0,996.0,1004.3333333333334,408.6666666666667
0.08890199661254883,4231.0,970.6666666666666,998.0,408.6666666666667
0.08913397789001465,4257.0,920.0,998.0,460.0
0.09073019027709961,4372.0,1073.0,1017.0,383.0
0.08759641647338867,4448.0,1073.0,1036.0,460.0
0.08498120307922363,4346.0,1073.0,1017.0,383.0
0.09147095680236816,4282.333333333333,996.0,1004.3333333333334,383.0
0.08857488632202148,4295.0,996.0,1017.0,460.0
0.089111328125,4205.333333333333,996.0,985.3333333333334,383.0
0.09055972099304199,4218.0,920.0,998.0,383.0
0.09357666969299316,4371.5,1073.0,1017.0,402.25
0.09197258949279785,4400.5,1092.25,1021.75,402.25
0.09459495544433594,4342.75,1073.0,1017.0,402.25
0.09275412559509277,4307.666666666667,1073.0,1017.0,383.0
0.08907175064086914,4295.0,996.0,1017.0,383.0
0.09598398208618164,4227.75,996.0,998.0,383.0
0.09884977340698242,4295.0,1053.75,1002.75,383.0
0.10227489471435547,4448.0,1150.0,1036.0,383.0
0.09802412986755371,4410.0,1092.25,1017.0,383.0
0.09531259536743164,4314.0,1073.0,1012.25,383.0
0.09639883041381836,4276.0,996.0,1007.5,402.25
0.09773921966552734,4227.75,996.0,998.0,383.0
0.09766435623168945,4266.25,1034.5,1002.75,383.0
0.0995635986328125,4381.5,1130.75,1017.0,383.0
0.09392786026000977,4400.5,1130.75,1017.0,383.0
0.09531712532043457,4342.75,1073.0,1012.25,383.0
0.09686493873596191,4304.5,1034.5,1002.75,383.0
