duration,board,cpu,ram,gpu
0.2000436782836914,2456.0,613.0,768.0,153.0
0.233504056930542,3873.1682242990655,863.1121495327103,1118.4859813084113,811.8130841121496
0.2109222412109375,4302.375,966.2053571428571,1188.9642857142858,1011.0357142857143
0.22009992599487305,4538.963963963964,1007.4414414414415,1235.5855855855855,1109.9279279279278
0.2029128074645996,4671.25,1061.3035714285713,1255.9910714285713,1158.2142857142858
0.22436833381652832,4503.174757281553,945.8252427184466,1235.1747572815534,1139.5631067961165
0.21976590156555176,4830.9,1106.1666666666667,1293.3333333333333,1199.7416666666666
0.21445631980895996,4689.948717948718,1007.8461538461538,1260.7008547008547,1190.5726495726497
0.22576332092285156,4838.747747747748,1131.6756756756756,1275.5765765765766,1177.5405405405406
0.21145868301391602,4724.9646017699115,1030.6902654867256,1265.7433628318583,1196.0442477876106
0.24443697929382324,4704.444444444444,1071.4444444444443,1261.7373737373737,1158.4545454545455
0.2103121280670166,4856.456310679611,1083.3300970873786,1290.6407766990292,1249.631067961165
0.20374631881713867,4793.89898989899,1039.3030303030303,1289.4747474747476,1273.010101010101
0.2114276885986328,4990.323529411765,1148.5980392156862,1315.5882352941176,1281.3333333333333
0.21511459350585938,4722.504347826087,990.0521739130435,1266.608695652174,1205.2782608695652
0.2280292510986328,4832.794871794872,1104.5042735042734,1279.08547008547,1163.08547008547
0.21625304222106934,4616.972972972973,1020.3693693693693,1245.6936936936936,1142.3873873873874
0.20924615859985352,4602.0,920.0,1267.0,1227.0
0.2124021053314209,4933.830508474576,1054.593220338983,1336.3050847457628,1360.457627118644
0.18153977394104004,4717.0,920.0,1305.0,1303.0
0.24398446083068848,5011.771929824561,1094.359649122807,1346.298245614035,1353.5877192982457
0.21271133422851562,4817.974137931034,1058.9137931034484,1296.551724137931,1262.2413793103449
0.20830321311950684,4755.0,996.0,1305.0,1227.0
0.21443819999694824,5030.466101694915,1113.0,1345.2542372881355,1368.1694915254238
0.21802401542663574,4786.623931623932,1041.2222222222222,1291.6923076923076,1250.820512820513
0.1968529224395752,4832.0,1150.0,1286.0,1227.0
0.21156811714172363,4939.3448275862065,1054.2241379310344,1330.2413793103449,1362.7068965517242
0.21418404579162598,4755.0,920.0,1305.0,1303.0
0.21102046966552734,5017.3302752293575,1081.8715596330276,1351.532110091743,1375.0183486238532
0.19264483451843262,4755.0,920.0,1324.0,1303.0
0.23108625411987305,5014.910891089109,1075.6930693069307,1368.6732673267327,1390.5148514851485
0.23518109321594238,4709.345132743363,994.1858407079646,1292.2389380530974,1222.654867256637
0.2131516933441162,4487.0,843.0,1267.0,1150.0
0.22273659706115723,4868.24347826087,998.1391304347826,1325.286956521739,1303.2347826086957
0.1934504508972168,4717.0,920.0,1305.0,1303.0
0.23906826972961426,5029.943925233645,1091.4485981308412,1345.9345794392523,1359.8317757009345
0.22755813598632812,4772.173913043478,989.4869565217391,1297.1478260869565,1276.6695652173912
0.2607133388519287,4643.268292682927,1076.1544715447155,1262.7154471544716,1136.9024390243903
0.23311972618103027,4575.462809917355,1036.801652892562,1241.909090909091,1115.107438016529
0.2169170379638672,4602.0,920.0,1267.0,1227.0
0.22431588172912598,4955.225,1065.0916666666667,1331.1833333333334,1331.2916666666667
0.23331141471862793,4783.817391304347,1030.6521739130435,1288.3130434782609,1250.5739130434783
0.2381608486175537,4830.289256198347,1121.2148760330579,1284.8429752066115,1201.2148760330579
0.2274637222290039,4701.663865546218,1061.2857142857142,1263.8823529411766,1187.327731092437
0.2414860725402832,4776.593220338983,1173.5338983050847,1278.3474576271187,1151.8898305084747
